date,currency,rate
2024-02-13,CHF,0.9481
2024-02-14,CHF,0.9493
2024-02-15,CHF,0.9484
2024-02-16,CHF,0.9491
2024-02-17,CHF,0.9491
2024-02-18,CHF,0.9491
2024-02-19,CHF,0.9492
2024-02-20,CHF,0.9526
2024-02-21,CHF,0.951
2024-02-22,CHF,0.9535
2024-02-23,CHF,0.9522
2024-02-24,CHF,0.9522
2024-02-25,CHF,0.9522
2024-02-26,CHF,0.9546
2024-02-27,CHF,0.9544
2024-02-28,CHF,0.952
2024-02-29,CHF,0.9534
2024-03-01,CHF,0.9582
2024-03-02,CHF,0.9582
2024-03-03,CHF,0.9582
2024-03-04,CHF,0.9604
2024-03-05,CHF,0.9609
2024-03-06,CHF,0.9619
2024-03-07,CHF,0.9577
2024-03-08,CHF,0.9588
2024-03-09,CHF,0.9588
2024-03-10,CHF,0.9588
2024-03-11,CHF,0.9594
2024-03-12,CHF,0.9588
2024-03-13,CHF,0.9599
2024-03-14,CHF,0.9616
2024-03-15,CHF,0.9613
2024-03-16,CHF,0.9613
2024-03-17,CHF,0.9613
2024-03-18,CHF,0.963
2024-03-19,CHF,0.963
2024-03-20,CHF,0.9658
2024-03-21,CHF,0.9766
2024-03-22,CHF,0.9729
2024-03-23,CHF,0.9729
2024-03-24,CHF,0.9729
2024-03-25,CHF,0.9724
2024-03-26,CHF,0.981
2024-03-27,CHF,0.9811
2024-03-28,CHF,0.9766
2024-03-29,CHF,0.9766
2024-03-30,CHF,0.9766
2024-03-31,CHF,0.9766
2024-04-01,CHF,0.9766
2024-04-02,CHF,0.9765
2024-04-03,CHF,0.9792
2024-04-04,CHF,0.9846
2024-04-05,CHF,0.9793
2024-04-06,CHF,0.9793
2024-04-07,CHF,0.9793
2024-04-08,CHF,0.9807
2024-04-09,CHF,0.9819
2024-04-10,CHF,0.981
2024-04-11,CHF,0.9787
2024-04-12,CHF,0.9716
2024-04-13,CHF,0.9716
2024-04-14,CHF,0.9716
2024-04-15,CHF,0.9725
2024-04-16,CHF,0.9712
2024-04-17,CHF,0.9693
2024-04-18,CHF,0.9704
2024-04-19,CHF,0.968
2024-04-20,CHF,0.968
2024-04-21,CHF,0.968
2024-04-22,CHF,0.9693
2024-04-23,CHF,0.9724
2024-04-24,CHF,0.9774
2024-04-25,CHF,0.9792
2024-04-26,CHF,0.9779
2024-04-27,CHF,0.9779
2024-04-28,CHF,0.9779
2024-04-29,CHF,0.9776
2024-04-30,CHF,0.9787
2024-05-01,CHF,0.9787
2024-05-02,CHF,0.9759
2024-05-03,CHF,0.9744
2024-05-04,CHF,0.9744
2024-05-05,CHF,0.9744
2024-05-06,CHF,0.9754
2024-05-07,CHF,0.977
2024-05-08,CHF,0.977
2024-05-09,CHF,0.976
2024-05-10,CHF,0.9779
2024-05-11,CHF,0.9779
2024-05-12,CHF,0.9779
2024-05-13,CHF,0.9784
2024-05-14,CHF,0.9801
2024-05-15,CHF,0.98
2024-05-16,CHF,0.9822
2024-05-17,CHF,0.9855
2024-05-18,CHF,0.9855
2024-05-19,CHF,0.9855
2024-05-20,CHF,0.988
2024-05-21,CHF,0.9884
2024-05-22,CHF,0.9905
2024-05-23,CHF,0.9907
2024-05-24,CHF,0.9924
2024-05-25,CHF,0.9924
2024-05-26,CHF,0.9924
2024-05-27,CHF,0.9922
2024-05-28,CHF,0.9908
2024-05-29,CHF,0.9907
2024-05-30,CHF,0.9808
2024-05-31,CHF,0.9818
2024-06-01,CHF,0.9818
2024-06-02,CHF,0.9818
2024-06-03,CHF,0.9772
2024-06-04,CHF,0.9703
2024-06-05,CHF,0.9704
2024-06-06,CHF,0.9687
2024-06-07,CHF,0.9696
2024-06-08,CHF,0.9696
2024-06-09,CHF,0.9696
2024-06-10,CHF,0.9637
2024-06-11,CHF,0.9622
2024-06-12,CHF,0.9641
2024-06-13,CHF,0.9668
2024-06-14,CHF,0.9534
2024-06-15,CHF,0.9534
2024-06-16,CHF,0.9534
2024-06-17,CHF,0.9561
2024-06-18,CHF,0.9512
2024-06-19,CHF,0.9506
2024-06-20,CHF,0.9546
2024-06-21,CHF,0.9537
2024-06-22,CHF,0.9537
2024-06-23,CHF,0.9537
2024-06-24,CHF,0.9586
2024-06-25,CHF,0.9575
2024-06-26,CHF,0.9585
2024-06-27,CHF,0.9604
2024-06-28,CHF,0.9634
2024-06-29,CHF,0.9634
2024-06-30,CHF,0.9634
2024-07-01,CHF,0.9689
2024-07-02,CHF,0.9697
2024-07-03,CHF,0.9718
2024-07-04,CHF,0.9717
2024-07-05,CHF,0.973
2024-07-06,CHF,0.973
2024-07-07,CHF,0.973
2024-07-08,CHF,0.9711
2024-07-09,CHF,0.9712
2024-07-10,CHF,0.9723
2024-07-11,CHF,0.9749
2024-07-12,CHF,0.9747
2024-07-13,CHF,0.9747
2024-07-14,CHF,0.9747
2024-07-15,CHF,0.9755
2024-07-16,CHF,0.9761
2024-07-17,CHF,0.9693
2024-07-18,CHF,0.9666
2024-07-19,CHF,0.9688
2024-07-20,CHF,0.9688
2024-07-21,CHF,0.9688
2024-07-22,CHF,0.9671
2024-07-23,CHF,0.9681
2024-07-24,CHF,0.9609
2024-07-25,CHF,0.9534
2024-07-26,CHF,0.9594
2024-07-27,CHF,0.9594
2024-07-28,CHF,0.9594
2024-07-29,CHF,0.9578
2024-07-30,CHF,0.9592
2024-07-31,CHF,0.9533
2024-08-01,CHF,0.9467
2024-08-02,CHF,0.9433
2024-08-03,CHF,0.9433
2024-08-04,CHF,0.9433
2024-08-05,CHF,0.9304
2024-08-06,CHF,0.9325
2024-08-07,CHF,0.9409
2024-08-08,CHF,0.9368
2024-08-09,CHF,0.9435
2024-08-10,CHF,0.9435
2024-08-11,CHF,0.9435
2024-08-12,CHF,0.9491
2024-08-13,CHF,0.948
2024-08-14,CHF,0.9515
2024-08-15,CHF,0.9541
2024-08-16,CHF,0.954
2024-08-17,CHF,0.954
2024-08-18,CHF,0.954
2024-08-19,CHF,0.9543
2024-08-20,CHF,0.9527
2024-08-21,CHF,0.9503
2024-08-22,CHF,0.949
2024-08-23,CHF,0.9476
2024-08-24,CHF,0.9476
2024-08-25,CHF,0.9476
2024-08-26,CHF,0.946
2024-08-27,CHF,0.944
2024-08-28,CHF,0.9375
2024-08-29,CHF,0.9364
2024-08-30,CHF,0.9416
2024-08-31,CHF,0.9416
2024-09-01,CHF,0.9416
2024-09-02,CHF,0.9415
2024-09-03,CHF,0.9409
2024-09-04,CHF,0.9396
2024-09-05,CHF,0.939
2024-09-06,CHF,0.9365
2024-09-07,CHF,0.9365
2024-09-08,CHF,0.9365
2024-09-09,CHF,0.9376
2024-09-10,CHF,0.9349
2024-09-11,CHF,0.9358
2024-09-12,CHF,0.9414
2024-09-13,CHF,0.9387
2024-09-14,CHF,0.9387
2024-09-15,CHF,0.9387
2024-09-16,CHF,0.9394
2024-09-17,CHF,0.9405
2024-09-18,CHF,0.9388
2024-09-19,CHF,0.946
2024-09-20,CHF,0.9486
2024-09-21,CHF,0.9486
2024-09-22,CHF,0.9486
2024-09-23,CHF,0.9448
2024-09-24,CHF,0.9439
2024-09-25,CHF,0.9495
2024-09-26,CHF,0.9452
2024-09-27,CHF,0.942
2024-09-28,CHF,0.942
2024-09-29,CHF,0.942
2024-09-30,CHF,0.9439
2024-10-01,CHF,0.9394
2024-10-02,CHF,0.9388
2024-10-03,CHF,0.9387
2024-10-04,CHF,0.9394
2024-10-05,CHF,0.9394
2024-10-06,CHF,0.9394
2024-10-07,CHF,0.9388
2024-10-08,CHF,0.941
2024-10-09,CHF,0.9397
2024-10-10,CHF,0.9393
2024-10-11,CHF,0.9378
2024-10-12,CHF,0.9378
2024-10-13,CHF,0.9378
2024-10-14,CHF,0.9409
2024-10-15,CHF,0.9401
2024-10-16,CHF,0.9397
2024-10-17,CHF,0.938
2024-10-18,CHF,0.9401
2024-10-19,CHF,0.9401
2024-10-20,CHF,0.9401
2024-10-21,CHF,0.938
2024-10-22,CHF,0.9365
2024-10-23,CHF,0.934
2024-10-24,CHF,0.9349
2024-10-25,CHF,0.9382
2024-10-26,CHF,0.9382
2024-10-27,CHF,0.9382
2024-10-28,CHF,0.9367
2024-10-29,CHF,0.9369
2024-10-30,CHF,0.9393
2024-10-31,CHF,0.9412
2024-11-01,CHF,0.9427
2024-11-02,CHF,0.9427
2024-11-03,CHF,0.9427
2024-11-04,CHF,0.941
2024-11-05,CHF,0.9402
2024-11-06,CHF,0.9368
2024-11-07,CHF,0.9432
2024-11-08,CHF,0.9393
2024-11-09,CHF,0.9393
2024-11-10,CHF,0.9393
2024-11-11,CHF,0.9369
2024-11-12,CHF,0.9354
2024-11-13,CHF,0.9379
2024-11-14,CHF,0.9369
2024-11-15,CHF,0.9389
2024-11-16,CHF,0.9389
2024-11-17,CHF,0.9389
2024-11-18,CHF,0.9364
2024-11-19,CHF,0.9329
2024-11-20,CHF,0.9342
2024-11-21,CHF,0.9294
2024-11-22,CHF,0.9272
2024-11-23,CHF,0.9272
2024-11-24,CHF,0.9272
2024-11-25,CHF,0.9324
2024-11-26,CHF,0.9314
2024-11-27,CHF,0.9309
2024-11-28,CHF,0.9314
2024-11-29,CHF,0.9309
2022-12-30,CNY,7.3582
2022-12-31,CNY,7.3582
2023-01-01,CNY,7.3582
2023-01-02,CNY,7.3698
2023-01-03,CNY,7.2863
2023-01-04,CNY,7.2985
2023-01-05,CNY,7.2863
2023-01-06,CNY,7.2045
2023-01-07,CNY,7.2045
2023-01-08,CNY,7.2045
2023-01-09,CNY,7.2546
2023-01-10,CNY,7.2732
2023-01-11,CNY,7.2807
2023-01-12,CNY,7.27
2023-01-13,CNY,7.2729
2023-01-14,CNY,7.2729
2023-01-15,CNY,7.2729
2023-01-16,CNY,7.2791
2023-01-17,CNY,7.3473
2023-01-18,CNY,7.3193
2023-01-19,CNY,7.3424
2023-01-20,CNY,7.3425
2023-01-21,CNY,7.3425
2023-01-22,CNY,7.3425
2023-01-23,CNY,7.373
2023-01-24,CNY,7.3642
2023-01-25,CNY,7.3778
2023-01-26,CNY,7.3893
2023-01-27,CNY,7.369
2023-01-28,CNY,7.369
2023-01-29,CNY,7.369
2023-01-30,CNY,7.3601
2023-01-31,CNY,7.3198
2023-02-01,CNY,7.3452
2023-02-02,CNY,7.3878
2023-02-03,CNY,7.3689
2023-02-04,CNY,7.3689
2023-02-05,CNY,7.3689
2023-02-06,CNY,7.309
2023-02-07,CNY,7.2608
2023-02-08,CNY,7.2841
2023-02-09,CNY,7.2992
2023-02-10,CNY,7.2837
2023-02-11,CNY,7.2837
2023-02-12,CNY,7.2837
2023-02-13,CNY,7.293
2023-02-14,CNY,7.3314
2023-02-15,CNY,7.3229
2023-02-16,CNY,7.3351
2023-02-17,CNY,7.3081
2023-02-18,CNY,7.3081
2023-02-19,CNY,7.3081
2023-02-20,CNY,7.3191
2023-02-21,CNY,7.3372
2023-02-22,CNY,7.3367
2023-02-23,CNY,7.3227
2023-02-24,CNY,7.3398
2023-02-25,CNY,7.3398
2023-02-26,CNY,7.3398
2023-02-27,CNY,7.3378
2023-02-28,CNY,7.3663
2023-03-01,CNY,7.3349
2023-03-02,CNY,7.3285
2023-03-03,CNY,7.3326
2023-03-04,CNY,7.3326
2023-03-05,CNY,7.3326
2023-03-06,CNY,7.3802
2023-03-07,CNY,7.3975
2023-03-08,CNY,7.3315
2023-03-09,CNY,7.3515
2023-03-10,CNY,7.3594
2023-03-11,CNY,7.3594
2023-03-12,CNY,7.3594
2023-03-13,CNY,7.3413
2023-03-14,CNY,7.3758
2023-03-15,CNY,7.2865
2023-03-16,CNY,7.3045
2023-03-17,CNY,7.3117
2023-03-18,CNY,7.3117
2023-03-19,CNY,7.3117
2023-03-20,CNY,7.3739
2023-03-21,CNY,7.4058
2023-03-22,CNY,7.4238
2023-03-23,CNY,7.4312
2023-03-24,CNY,7.3826
2023-03-25,CNY,7.3826
2023-03-26,CNY,7.3826
2023-03-27,CNY,7.4131
2023-03-28,CNY,7.4554
2023-03-29,CNY,7.4679
2023-03-30,CNY,7.4898
2023-03-31,CNY,7.4763
2023-04-01,CNY,7.4763
2023-04-02,CNY,7.4763
2023-04-03,CNY,7.4832
2023-04-04,CNY,7.5034
2023-04-05,CNY,7.5265
2023-04-06,CNY,7.5014
2023-04-07,CNY,7.5014
2023-04-08,CNY,7.5014
2023-04-09,CNY,7.5014
2023-04-10,CNY,7.5014
2023-04-11,CNY,7.508
2023-04-12,CNY,7.5183
2023-04-13,CNY,7.5758
2023-04-14,CNY,7.5761
2023-04-15,CNY,7.5761
2023-04-16,CNY,7.5761
2023-04-17,CNY,7.5433
2023-04-18,CNY,7.5436
2023-04-19,CNY,7.5406
2023-04-20,CNY,7.5298
2023-04-21,CNY,7.5619
2023-04-22,CNY,7.5619
2023-04-23,CNY,7.5619
2023-04-24,CNY,7.5837
2023-04-25,CNY,7.6289
2023-04-26,CNY,7.6424
2023-04-27,CNY,7.6454
2023-04-28,CNY,7.5979
2023-04-29,CNY,7.5979
2023-04-30,CNY,7.5979
2023-05-01,CNY,7.5979
2023-05-02,CNY,7.5791
2023-05-03,CNY,7.633
2023-05-04,CNY,7.6538
2023-05-05,CNY,7.6112
2023-05-06,CNY,7.6112
2023-05-07,CNY,7.6112
2023-05-08,CNY,7.6347
2023-05-09,CNY,7.5853
2023-05-10,CNY,7.5818
2023-05-11,CNY,7.5817
2023-05-12,CNY,7.5722
2023-05-13,CNY,7.5722
2023-05-14,CNY,7.5722
2023-05-15,CNY,7.5621
2023-05-16,CNY,7.5793
2023-05-17,CNY,7.5762
2023-05-18,CNY,7.5983
2023-05-19,CNY,7.5766
2023-05-20,CNY,7.5766
2023-05-21,CNY,7.5766
2023-05-22,CNY,7.6067
2023-05-23,CNY,7.6039
2023-05-24,CNY,7.6005
2023-05-25,CNY,7.5891
2023-05-26,CNY,7.5874
2023-05-27,CNY,7.5874
2023-05-28,CNY,7.5874
2023-05-29,CNY,7.582
2023-05-30,CNY,7.599
2023-05-31,CNY,7.5926
2023-06-01,CNY,7.6066
2023-06-02,CNY,7.6065
2023-06-03,CNY,7.6065
2023-06-04,CNY,7.6065
2023-06-05,CNY,7.6062
2023-06-06,CNY,7.604
2023-06-07,CNY,7.6235
2023-06-08,CNY,7.6541
2023-06-09,CNY,7.6839
2023-06-10,CNY,7.6839
2023-06-11,CNY,7.6839
2023-06-12,CNY,7.6888
2023-06-13,CNY,7.7167
2023-06-14,CNY,7.7363
2023-06-15,CNY,7.7491
2023-06-16,CNY,7.81
2023-06-17,CNY,7.81
2023-06-18,CNY,7.81
2023-06-19,CNY,7.8182
2023-06-20,CNY,7.8462
2023-06-21,CNY,7.8519
2023-06-22,CNY,7.8866
2023-06-23,CNY,7.8141
2023-06-24,CNY,7.8141
2023-06-25,CNY,7.8141
2023-06-26,CNY,7.8972
2023-06-27,CNY,7.8976
2023-06-28,CNY,7.9262
2023-06-29,CNY,7.914
2023-06-30,CNY,7.8983
2023-07-01,CNY,7.8983
2023-07-02,CNY,7.8983
2023-07-03,CNY,7.9007
2023-07-04,CNY,7.8646
2023-07-05,CNY,7.8798
2023-07-06,CNY,7.882
2023-07-07,CNY,7.8773
2023-07-08,CNY,7.8773
2023-07-09,CNY,7.8773
2023-07-10,CNY,7.9291
2023-07-11,CNY,7.9143
2023-07-12,CNY,7.9274
2023-07-13,CNY,8.0098
2023-07-14,CNY,8.0076
2023-07-15,CNY,8.0076
2023-07-16,CNY,8.0076
2023-07-17,CNY,8.0457
2023-07-18,CNY,8.0745
2023-07-19,CNY,8.1014
2023-07-20,CNY,8.024
2023-07-21,CNY,7.986
2023-07-22,CNY,7.986
2023-07-23,CNY,7.986
2023-07-24,CNY,7.9749
2023-07-25,CNY,7.8915
2023-07-26,CNY,7.9109
2023-07-27,CNY,7.951
2023-07-28,CNY,7.8799
2023-07-29,CNY,7.8799
2023-07-30,CNY,7.8799
2023-07-31,CNY,7.8808
2023-08-01,CNY,7.862
2023-08-02,CNY,7.8829
2023-08-03,CNY,7.8397
2023-08-04,CNY,7.8661
2023-08-05,CNY,7.8661
2023-08-06,CNY,7.8661
2023-08-07,CNY,7.8976
2023-08-08,CNY,7.895
2023-08-09,CNY,7.903
2023-08-10,CNY,7.9434
2023-08-11,CNY,7.9584
2023-08-12,CNY,7.9584
2023-08-13,CNY,7.9584
2023-08-14,CNY,7.9356
2023-08-15,CNY,7.9605
2023-08-16,CNY,7.9657
2023-08-17,CNY,7.9387
2023-08-18,CNY,7.9197
2023-08-19,CNY,7.9197
2023-08-20,CNY,7.9197
2023-08-21,CNY,7.9456
2023-08-22,CNY,7.9387
2023-08-23,CNY,7.8796
2023-08-24,CNY,7.8934
2023-08-25,CNY,7.8783
2023-08-26,CNY,7.8783
2023-08-27,CNY,7.8783
2023-08-28,CNY,7.8822
2023-08-29,CNY,7.88
2023-08-30,CNY,7.9347
2023-08-31,CNY,7.9196
2023-09-01,CNY,7.8679
2023-09-02,CNY,7.8679
2023-09-03,CNY,7.8679
2023-09-04,CNY,7.8528
2023-09-05,CNY,7.838
2023-09-06,CNY,7.8476
2023-09-07,CNY,7.8488
2023-09-08,CNY,7.8565
2023-09-09,CNY,7.8565
2023-09-10,CNY,7.8565
2023-09-11,CNY,7.823
2023-09-12,CNY,7.8115
2023-09-13,CNY,7.8144
2023-09-14,CNY,7.8093
2023-09-15,CNY,7.7561
2023-09-16,CNY,7.7561
2023-09-17,CNY,7.7561
2023-09-18,CNY,7.7796
2023-09-19,CNY,7.8111
2023-09-20,CNY,7.8059
2023-09-21,CNY,7.7695
2023-09-22,CNY,7.7766
2023-09-23,CNY,7.7766
2023-09-24,CNY,7.7766
2023-09-25,CNY,7.7728
2023-09-26,CNY,7.7517
2023-09-27,CNY,7.7031
2023-09-28,CNY,7.6986
2023-09-29,CNY,7.7352
2023-09-30,CNY,7.7352
2023-10-01,CNY,7.7352
2023-10-02,CNY,7.6885
2023-10-03,CNY,7.6439
2023-10-04,CNY,7.6644
2023-10-05,CNY,7.6856
2023-10-06,CNY,7.7162
2023-10-07,CNY,7.7162
2023-10-08,CNY,7.7162
2023-10-09,CNY,7.6784
2023-10-10,CNY,7.7238
2023-10-11,CNY,7.7433
2023-10-12,CNY,7.7514
2023-10-13,CNY,7.6902
2023-10-14,CNY,7.6902
2023-10-15,CNY,7.6902
2023-10-16,CNY,7.7058
2023-10-17,CNY,7.7288
2023-10-18,CNY,7.7278
2023-10-19,CNY,7.7233
2023-10-20,CNY,7.7489
2023-10-21,CNY,7.7489
2023-10-22,CNY,7.7489
2023-10-23,CNY,7.7529
2023-10-24,CNY,7.772
2023-10-25,CNY,7.7381
2023-10-26,CNY,7.7142
2023-10-27,CNY,7.7143
2023-10-28,CNY,7.7143
2023-10-29,CNY,7.7143
2023-10-30,CNY,7.7595
2023-10-31,CNY,7.7686
2023-11-01,CNY,7.712
2023-11-02,CNY,7.8009
2023-11-03,CNY,7.8193
2023-11-04,CNY,7.8193
2023-11-05,CNY,7.8193
2023-11-06,CNY,7.8094
2023-11-07,CNY,7.7839
2023-11-08,CNY,7.7699
2023-11-09,CNY,7.7886
2023-11-10,CNY,7.7874
2023-11-11,CNY,7.7874
2023-11-12,CNY,7.7874
2023-11-13,CNY,7.7794
2023-11-14,CNY,7.8171
2023-11-15,CNY,7.8702
2023-11-16,CNY,7.8655
2023-11-17,CNY,7.8414
2023-11-18,CNY,7.8414
2023-11-19,CNY,7.8414
2023-11-20,CNY,7.8378
2023-11-21,CNY,7.8178
2023-11-22,CNY,7.8015
2023-11-23,CNY,7.7852
2023-11-24,CNY,7.809
2023-11-25,CNY,7.809
2023-11-26,CNY,7.809
2023-11-27,CNY,7.8331
2023-11-28,CNY,7.8323
2023-11-29,CNY,7.8296
2023-11-30,CNY,7.8008
2023-12-01,CNY,7.7685
2023-12-02,CNY,7.7685
2023-12-03,CNY,7.7685
2023-12-04,CNY,7.758
2023-12-05,CNY,7.7269
2023-12-06,CNY,7.7148
2023-12-07,CNY,7.7058
2023-12-08,CNY,7.7179
2023-12-09,CNY,7.7179
2023-12-10,CNY,7.7179
2023-12-11,CNY,7.7206
2023-12-12,CNY,7.7447
2023-12-13,CNY,7.7426
2023-12-14,CNY,7.7866
2023-12-15,CNY,7.7812
2023-12-16,CNY,7.7812
2023-12-17,CNY,7.7812
2023-12-18,CNY,7.7893
2023-12-19,CNY,7.8231
2023-12-20,CNY,7.8121
2023-12-21,CNY,7.8426
2023-12-22,CNY,7.864
2023-12-23,CNY,7.864
2023-12-24,CNY,7.864
2023-12-25,CNY,7.864
2023-12-26,CNY,7.864
2023-12-27,CNY,7.9086
2023-12-28,CNY,7.8941
2023-12-29,CNY,7.8509
2023-12-30,CNY,7.8509
2023-12-31,CNY,7.8509
2024-01-01,CNY,7.8509
2024-01-02,CNY,7.8264
2024-01-03,CNY,7.8057
2024-01-04,CNY,7.833
2024-01-05,CNY,7.813
2024-01-06,CNY,7.813
2024-01-07,CNY,7.813
2024-01-08,CNY,7.8397
2024-01-09,CNY,7.8381
2024-01-10,CNY,7.8476
2024-01-11,CNY,7.8649
2024-01-12,CNY,7.8451
2024-01-13,CNY,7.8451
2024-01-14,CNY,7.8451
2024-01-15,CNY,7.8529
2024-01-16,CNY,7.8237
2024-01-17,CNY,7.8262
2024-01-18,CNY,7.8231
2024-01-19,CNY,7.8291
2024-01-20,CNY,7.8291
2024-01-21,CNY,7.8291
2024-01-22,CNY,7.8349
2024-01-23,CNY,7.7953
2024-01-24,CNY,7.7996
2024-01-25,CNY,7.8093
2024-01-26,CNY,7.7994
2024-01-27,CNY,7.7994
2024-01-28,CNY,7.7994
2024-01-29,CNY,7.7702
2024-01-30,CNY,7.7866
2024-01-31,CNY,7.7789
2024-02-01,CNY,7.7668
2024-02-02,CNY,7.8111
2024-02-03,CNY,7.8111
2024-02-04,CNY,7.8111
2024-02-05,CNY,7.735
2024-02-06,CNY,7.7231
2024-02-07,CNY,7.7529
2024-02-08,CNY,7.742
2024-02-09,CNY,7.7489
2024-02-10,CNY,7.7489
2024-02-11,CNY,7.7489
2024-02-12,CNY,7.7497
2024-02-13,CNY,7.7641
2024-02-14,CNY,7.7065
2024-02-15,CNY,7.7288
2024-02-16,CNY,7.7461
2024-02-17,CNY,7.7461
2024-02-18,CNY,7.7461
2024-02-19,CNY,7.757
2024-02-20,CNY,7.7718
2024-02-21,CNY,7.773
2024-02-22,CNY,7.7988
2024-02-23,CNY,7.7972
2024-02-24,CNY,7.7972
2024-02-25,CNY,7.7972
2024-02-26,CNY,7.81
2024-02-27,CNY,7.814
2024-02-28,CNY,7.7807
2024-02-29,CNY,7.7888
2024-03-01,CNY,7.7837
2024-03-02,CNY,7.7837
2024-03-03,CNY,7.7837
2024-03-04,CNY,7.8084
2024-03-05,CNY,7.8104
2024-03-06,CNY,7.8281
2024-03-07,CNY,7.8412
2024-03-08,CNY,7.8594
2024-03-09,CNY,7.8594
2024-03-10,CNY,7.8594
2024-03-11,CNY,7.8471
2024-03-12,CNY,7.835
2024-03-13,CNY,7.8678
2024-03-14,CNY,7.8564
2024-03-15,CNY,7.838
2024-03-16,CNY,7.838
2024-03-17,CNY,7.838
2024-03-18,CNY,7.8402
2024-03-19,CNY,7.814
2024-03-20,CNY,7.8058
2024-03-21,CNY,7.852
2024-03-22,CNY,7.8245
2024-03-23,CNY,7.8245
2024-03-24,CNY,7.8245
2024-03-25,CNY,7.8134
2024-03-26,CNY,7.8358
2024-03-27,CNY,7.8182
2024-03-28,CNY,7.8144
2024-03-29,CNY,7.8144
2024-03-30,CNY,7.8144
2024-03-31,CNY,7.8144
2024-04-01,CNY,7.8144
2024-04-02,CNY,7.7779
2024-04-03,CNY,7.8023
2024-04-04,CNY,7.8501
2024-04-05,CNY,7.8421
2024-04-06,CNY,7.8421
2024-04-07,CNY,7.8421
2024-04-08,CNY,7.8282
2024-04-09,CNY,7.8603
2024-04-10,CNY,7.8548
2024-04-11,CNY,7.7646
2024-04-12,CNY,7.7094
2024-04-13,CNY,7.7094
2024-04-14,CNY,7.7094
2024-04-15,CNY,7.7134
2024-04-16,CNY,7.6995
2024-04-17,CNY,7.7006
2024-04-18,CNY,7.7294
2024-04-19,CNY,7.7139
2024-04-20,CNY,7.7139
2024-04-21,CNY,7.7139
2024-04-22,CNY,7.7012
2024-04-23,CNY,7.7353
2024-04-24,CNY,7.7431
2024-04-25,CNY,7.7682
2024-04-26,CNY,7.7638
2024-04-27,CNY,7.7638
2024-04-28,CNY,7.7638
2024-04-29,CNY,7.7627
2024-04-30,CNY,7.7609
2024-05-01,CNY,7.7609
2024-05-02,CNY,7.7465
2024-05-03,CNY,7.7798
2024-05-04,CNY,7.7798
2024-05-05,CNY,7.7798
2024-05-06,CNY,7.7662
2024-05-07,CNY,7.7707
2024-05-08,CNY,7.7651
2024-05-09,CNY,7.7554
2024-05-10,CNY,7.7877
2024-05-11,CNY,7.7877
2024-05-12,CNY,7.7877
2024-05-13,CNY,7.8095
2024-05-14,CNY,7.8103
2024-05-15,CNY,7.8212
2024-05-16,CNY,7.843
2024-05-17,CNY,7.837
2024-05-18,CNY,7.837
2024-05-19,CNY,7.837
2024-05-20,CNY,7.856
2024-05-21,CNY,7.861
2024-05-22,CNY,7.8414
2024-05-23,CNY,7.8578
2024-05-24,CNY,7.8522
2024-05-25,CNY,7.8522
2024-05-26,CNY,7.8522
2024-05-27,CNY,7.8545
2024-05-28,CNY,7.8842
2024-05-29,CNY,7.8706
2024-05-30,CNY,7.8261
2024-05-31,CNY,7.8577
2024-06-01,CNY,7.8577
2024-06-02,CNY,7.8577
2024-06-03,CNY,7.8562
2024-06-04,CNY,7.863
2024-06-05,CNY,7.8795
2024-06-06,CNY,7.8715
2024-06-07,CNY,7.8916
2024-06-08,CNY,7.8916
2024-06-09,CNY,7.8916
2024-06-10,CNY,7.7957
2024-06-11,CNY,7.7839
2024-06-12,CNY,7.8086
2024-06-13,CNY,7.8211
2024-06-14,CNY,7.7529
2024-06-15,CNY,7.7529
2024-06-16,CNY,7.7529
2024-06-17,CNY,7.7728
2024-06-18,CNY,7.7748
2024-06-19,CNY,7.8005
2024-06-20,CNY,7.7825
2024-06-21,CNY,7.7602
2024-06-22,CNY,7.7602
2024-06-23,CNY,7.7602
2024-06-24,CNY,7.7891
2024-06-25,CNY,7.7811
2024-06-26,CNY,7.7673
2024-06-27,CNY,7.7745
2024-06-28,CNY,7.7748
2024-06-29,CNY,7.7748
2024-06-30,CNY,7.7748
2024-07-01,CNY,7.8097
2024-07-02,CNY,7.8014
2024-07-03,CNY,7.8247
2024-07-04,CNY,7.8515
2024-07-05,CNY,7.8655
2024-07-06,CNY,7.8655
2024-07-07,CNY,7.8655
2024-07-08,CNY,7.8766
2024-07-09,CNY,7.8639
2024-07-10,CNY,7.8763
2024-07-11,CNY,7.8862
2024-07-12,CNY,7.8984
2024-07-13,CNY,7.8984
2024-07-14,CNY,7.8984
2024-07-15,CNY,7.9206
2024-07-16,CNY,7.9223
2024-07-17,CNY,7.9372
2024-07-18,CNY,7.9327
2024-07-19,CNY,7.9165
2024-07-20,CNY,7.9165
2024-07-21,CNY,7.9165
2024-07-22,CNY,7.9191
2024-07-23,CNY,7.9003
2024-07-24,CNY,7.8934
2024-07-25,CNY,7.8331
2024-07-26,CNY,7.875
2024-07-27,CNY,7.875
2024-07-28,CNY,7.875
2024-07-29,CNY,7.8518
2024-07-30,CNY,7.8489
2024-07-31,CNY,7.8194
2024-08-01,CNY,7.8203
2024-08-02,CNY,7.8075
2024-08-03,CNY,7.8075
2024-08-04,CNY,7.8075
2024-08-05,CNY,7.8046
2024-08-06,CNY,7.8071
2024-08-07,CNY,7.8425
2024-08-08,CNY,7.8393
2024-08-09,CNY,7.828
